id_envio,fecha_envio,cliente_tipo,origen,destino,volumen_m3,ingreso,costo_1milla,costo_troncal,costo_ultimamilla,costo_total,margen_neto,margen_pct
PYM-12665,2025-09-07,Pyme,Quilicura,Temuco,0.011,7500,2121,2186,1309,5616,1884,25.119999999999997
PYM-10838,2025-09-16,Pyme,Maipú,Temuco,0.015,7500,1997,2187,1262,5446,2054,27.386666666666663
PYM-13033,2025-07-27,Pyme,Pudahuel,Temuco,0.007,7500,2162,2187,1307,5656,1844,24.586666666666666
PYM-13178,2025-12-03,Pyme,Lampa,Temuco,0.044,7500,1870,2187,1249,5306,2194,29.25333333333333
PYM-13365,2025-02-01,Pyme,Quilicura,Temuco,0.025,7500,2074,2187,1305,5566,1934,25.786666666666669
PYM-11925,2025-05-09,Pyme,Lampa,Temuco,0.012,7500,2007,2189,1287,5483,2017,26.893333333333334
PYM-13138,2025-11-25,Pyme,San Bernardo,Temuco,0.012,7500,1949,2190,1348,5487,2013,26.840000000000003
PYM-10548,2025-07-03,Pyme,Quilicura,Temuco,0.009,7500,2133,2191,1259,5583,1917,25.56
PYM-10128,2025-08-10,Pyme,Maipú,Temuco,0.01,7500,2144,2193,1283,5620,1880,25.066666666666666
PYM-13707,2025-02-27,Pyme,Providencia,Temuco,0.017,7500,1991,2193,1307,5491,2009,26.786666666666665
PYM-10206,2025-09-23,Pyme,Providencia,Temuco,0.024,7500,2035,2194,1267,5496,2004,26.72
PYM-10966,2025-07-05,Pyme,Maipú,Temuco,0.049,7500,2007,2200,1325,5532,1968,26.240000000000002
PYM-11060,2025-02-20,Pyme,Quilicura,Temuco,0.021,7500,1990,2203,1335,5528,1972,26.293333333333337
PYM-11518,2025-04-26,Pyme,Santiago,Temuco,0.021,7500,2033,2204,1294,5531,1969,26.253333333333334
PYM-11568,2025-08-04,Pyme,Providencia,Puerto Montt,0.011,7500,1999,2376,1297,5672,1828,24.373333333333331
PYM-12609,2025-06-30,Pyme,Providencia,Puerto Montt,0.012,7500,2027,2379,1378,5784,1716,22.88
PYM-12465,2025-06-01,Pyme,Pudahuel,Puerto Montt,0.018,7500,2140,2388,1302,5830,1670,22.266666666666669
PYM-13026,2025-12-03,Pyme,Santiago,Puerto Montt,0.036,7500,1995,2391,1348,5734,1766,23.546666666666667
PYM-13101,2025-01-13,Pyme,San Bernardo,Puerto Montt,0.017,7500,2130,2392,1309,5831,1669,22.253333333333334
PYM-10472,2025-12-28,Pyme,Pudahuel,Puerto Montt,0.044,7500,2161,2394,1394,5949,1551,20.68
PYM-12649,2025-03-25,Pyme,Maipú,Puerto Montt,0.034,7500,1872,2399,1384,5655,1845,24.6
PYM-12875,2025-07-12,Pyme,Santiago,Puerto Montt,0.018,7500,1962,2399,1414,5775,1725,23
PYM-12154,2025-01-08,Pyme,Providencia,Puerto Montt,0.05,7500,1874,2400,1323,5597,1903,25.373333333333331
PYM-12355,2025-08-18,Pyme,Maipú,Puerto Montt,0.046,7500,2179,2403,1327,5909,1591,21.213333333333335
PYM-10975,2025-12-07,Pyme,Santiago,Puerto Montt,0.015,7500,2009,2404,1299,5712,1788,23.84
PYM-13417,2025-02-11,Pyme,San Bernardo,Puerto Montt,0.007,7500,1936,2419,1409,5764,1736,23.146666666666665
PYM-13593,2025-07-06,Pyme,Maipú,Puerto Montt,0.024,7500,1862,2421,1414,5697,1803,24.04
PYM-10224,2025-10-08,Pyme,Providencia,Puerto Montt,0.008,7500,1991,2423,1304,5718,1782,23.76
PYM-10016,2025-04-06,Pyme,Providencia,Puerto Montt,0.016,7500,2015,2425,1409,5849,1651,22.013333333333332
PYM-11789,2025-04-13,Pyme,Pudahuel,Puerto Montt,0.017,7500,2031,2426,1389,5846,1654,22.053333333333335
PYM-11481,2025-08-29,Pyme,Quilicura,Puerto Montt,0.045,7500,2183,2427,1324,5934,1566,20.880000000000003
PYM-13470,2025-08-11,Pyme,San Bernardo,Puerto Montt,0.039,7500,2034,2434,1361,5829,1671,22.28
PYM-11587,2025-12-05,Pyme,Maipú,Puerto Montt,0.044,7500,2006,2440,1380,5826,1674,22.32
PYM-12942,2025-04-29,Pyme,Providencia,Puerto Montt,0.023,7500,2180,2442,1384,6006,1494,19.919999999999998
PYM-13951,2025-02-07,Pyme,Quilicura,Puerto Montt,0.021,7500,2139,2443,1396,5978,1522,20.293333333333333
PYM-13378,2025-03-07,Pyme,Lampa,Puerto Montt,0.037,7500,2061,2448,1385,5894,1606,21.413333333333334
PYM-12360,2025-10-20,Pyme,Lampa,Puerto Montt,0.034,7500,2026,2451,1312,5789,1711,22.813333333333333
PYM-13464,2025-09-08,Pyme,Maipú,Puerto Montt,0.019,7500,2146,2452,1293,5891,1609,21.453333333333333
PYM-12332,2025-07-04,Pyme,Providencia,Puerto Montt,0.036,7500,1884,2466,1401,5751,1749,23.32
PYM-12050,2025-12-13,Pyme,Santiago,Puerto Montt,0.03,7500,1819,2467,1319,5605,1895,25.266666666666666
PYM-12554,2025-06-08,Pyme,San Bernardo,Puerto Montt,0.042,7500,1851,2467,1346,5664,1836,24.48
PYM-11567,2025-11-07,Pyme,San Bernardo,Puerto Montt,0.017,7500,1939,2472,1351,5762,1738,23.173333333333336
PYM-11156,2025-12-16,Pyme,Providencia,Puerto Montt,0.02,7500,1956,2476,1299,5731,1769,23.586666666666666
PYM-11695,2025-08-10,Pyme,San Bernardo,Puerto Montt,0.038,7500,1917,2478,1388,5783,1717,22.893333333333331
PYM-13258,2025-12-16,Pyme,Lampa,Puerto Montt,0.037,7500,1930,2478,1342,5750,1750,23.333333333333332
PYM-13481,2025-07-26,Pyme,Maipú,Puerto Montt,0.045,7500,2020,2478,1302,5800,1700,22.666666666666664
PYM-13082,2025-10-20,Pyme,Quilicura,Puerto Montt,0.016,7500,1891,2482,1400,5773,1727,23.026666666666667
PYM-12996,2025-04-30,Pyme,Pudahuel,Puerto Montt,0.02,7500,2165,2484,1323,5972,1528,20.373333333333331
PYM-12425,2025-05-30,Pyme,Lampa,Puerto Montt,0.016,7500,2039,2485,1363,5887,1613,21.506666666666664
PYM-12779,2025-12-15,Pyme,Providencia,Puerto Montt,0.011,7500,1911,2485,1403,5799,1701,22.68
PYM-13711,2025-10-29,Pyme,Providencia,Puerto Montt,0.038,7500,1832,2487,1373,5692,1808,24.106666666666669
PYM-12768,2025-03-26,Pyme,Santiago,Puerto Montt,0.005,7500,2072,2491,1298,5861,1639,21.853333333333332
PYM-10695,2025-11-21,Pyme,San Bernardo,Puerto Montt,0.021,7500,2028,2494,1398,5920,1580,21.066666666666666
PYM-13039,2025-12-18,Pyme,Quilicura,Puerto Montt,0.021,7500,1828,2495,1382,5705,1795,23.933333333333334
PYM-10136,2025-06-07,Pyme,Quilicura,Puerto Montt,0.041,7500,1993,2503,1382,5878,1622,21.626666666666665
PYM-10256,2025-03-04,Pyme,San Bernardo,Puerto Montt,0.025,7500,1941,2506,1347,5794,1706,22.746666666666666
PYM-12951,2025-11-30,Pyme,Providencia,Puerto Montt,0.024,7500,2179,2518,1385,6082,1418,18.906666666666666
PYM-13168,2025-12-11,Pyme,Pudahuel,Puerto Montt,0.018,7500,2106,2518,1317,5941,1559,20.786666666666669
PYM-12212,2025-07-22,Pyme,San Bernardo,Puerto Montt,0.03,7500,2175,2519,1314,6008,1492,19.893333333333331
PYM-12495,2025-11-01,Pyme,Lampa,Puerto Montt,0.044,7500,1946,2521,1320,5787,1713,22.84
PYM-10635,2025-09-14,Pyme,Lampa,Puerto Montt,0.049,7500,1957,2525,1390,5872,1628,21.706666666666667
PYM-13828,2025-06-25,Pyme,Lampa,Puerto Montt,0.007,7500,1970,2525,1359,5854,1646,21.946666666666665
PYM-13299,2025-03-26,Pyme,Santiago,Puerto Montt,0.045,7500,1909,2529,1291,5729,1771,23.613333333333333
PYM-13769,2025-09-20,Pyme,Pudahuel,Puerto Montt,0.045,7500,1941,2536,1339,5816,1684,22.453333333333333
PYM-11451,2025-06-06,Pyme,Providencia,Puerto Montt,0.031,7500,2108,2540,1337,5985,1515,20.200000000000003
PYM-10681,2025-01-06,Pyme,Pudahuel,Puerto Montt,0.036,7500,1821,2542,1313,5676,1824,24.32
PYM-12961,2025-08-11,Pyme,San Bernardo,Puerto Montt,0.046,7500,2165,2542,1341,6048,1452,19.36
PYM-13923,2025-03-03,Pyme,Providencia,Puerto Montt,0.01,7500,1978,2542,1384,5904,1596,21.279999999999998
PYM-11203,2025-07-10,Pyme,Quilicura,Puerto Montt,0.019,7500,1896,2543,1309,5748,1752,23.36
PYM-13847,2025-07-22,Pyme,San Bernardo,Puerto Montt,0.024,7500,1812,2548,1408,5768,1732,23.093333333333334
PYM-11991,2025-03-30,Pyme,Santiago,Puerto Montt,0.009,7500,2170,2550,1315,6035,1465,19.533333333333331
PYM-10549,2025-07-27,Pyme,Pudahuel,Puerto Montt,0.008,7500,1895,2552,1319,5766,1734,23.119999999999997
PYM-13451,2025-03-31,Pyme,Providencia,Puerto Montt,0.009,7500,2186,2553,1339,6078,1422,18.96
PYM-13771,2025-08-27,Pyme,Lampa,Puerto Montt,0.034,7500,1947,2558,1363,5868,1632,21.759999999999998
PYM-10058,2025-04-06,Pyme,Lampa,Puerto Montt,0.044,7500,2071,2559,1314,5944,1556,20.746666666666666
PYM-10036,2025-01-17,Pyme,Providencia,Puerto Montt,0.048,7500,2153,2561,1411,6125,1375,18.333333333333332
PYM-12502,2025-09-04,Pyme,Lampa,Puerto Montt,0.009,7500,2050,2571,1400,6021,1479,19.72
PYM-10424,2025-10-30,Pyme,Lampa,Puerto Montt,0.045,7500,2105,2580,1402,6087,1413,18.84
PYM-12258,2025-09-01,Pyme,Providencia,Puerto Montt,0.015,7500,1939,2582,1325,5846,1654,22.053333333333335
PYM-12380,2025-11-14,Pyme,Providencia,Puerto Montt,0.016,7500,1893,2582,1374,5849,1651,22.013333333333332
PYM-10483,2025-10-09,Pyme,Providencia,Puerto Montt,0.038,7500,2014,2584,1393,5991,1509,20.119999999999997
PYM-11847,2025-12-02,Pyme,Pudahuel,Puerto Montt,0.033,7500,1821,2585,1370,5776,1724,22.986666666666665
PYM-10182,2025-09-14,Pyme,Pudahuel,Puerto Montt,0.015,7500,1880,2592,1379,5851,1649,21.986666666666665
PYM-12219,2025-03-15,Pyme,Lampa,Puerto Montt,0.015,7500,1988,2592,1338,5918,1582,21.093333333333334
PYM-13274,2025-06-29,Pyme,San Bernardo,Puerto Montt,0.021,7500,2096,2594,1332,6022,1478,19.706666666666667
PYM-10516,2025-02-14,Pyme,Quilicura,Puerto Montt,0.014,7500,2120,2596,1299,6015,1485,19.8
PYM-12061,2025-07-15,Pyme,Lampa,Puerto Montt,0.039,7500,1810,2599,1328,5737,1763,23.506666666666668
PYM-13961,2025-06-20,Pyme,San Bernardo,Puerto Montt,0.045,7500,2135,2601,1322,6058,1442,19.226666666666667
PYM-12411,2025-04-20,Pyme,San Bernardo,Puerto Montt,0.013,7500,2023,2606,1296,5925,1575,21
PYM-12791,2025-05-05,Pyme,Pudahuel,Puerto Montt,0.027,7500,1846,2612,1311,5769,1731,23.080000000000002
PYM-11982,2025-08-20,Pyme,Santiago,Puerto Montt,0.017,7500,1956,2614,1327,5897,1603,21.373333333333335
PYM-12349,2025-06-09,Pyme,San Bernardo,Puerto Montt,0.011,7500,1897,2614,1344,5855,1645,21.933333333333334
PYM-13235,2025-08-08,Pyme,Pudahuel,Puerto Montt,0.039,7500,2137,2614,1409,6160,1340,17.866666666666667
PYM-13777,2025-07-26,Pyme,Quilicura,Puerto Montt,0.031,7500,1834,2619,1382,5835,1665,22.2
PYM-11049,2025-10-21,Pyme,Lampa,Puerto Montt,0.005,7500,2199,2624,1308,6131,1369,18.253333333333334
PYM-13472,2025-10-25,Pyme,Santiago,Puerto Montt,0.05,7700,2056,2375,1413,5844,1856,24.103896103896105
PYM-11026,2025-02-02,Pyme,Santiago,Puerto Montt,0.012,7700,2152,2380,1384,5916,1784,23.168831168831169
PYM-12010,2025-04-10,Pyme,Maipú,Puerto Montt,0.041,7700,1998,2385,1403,5786,1914,24.857142857142858
PYM-10075,2025-07-16,Pyme,Lampa,Puerto Montt,0.009,7700,2146,2386,1286,5818,1882,24.441558441558442
PYM-11377,2025-05-26,Pyme,Quilicura,Puerto Montt,0.033,7700,1984,2393,1414,5791,1909,24.792207792207794
PYM-11787,2025-02-23,Pyme,Lampa,Puerto Montt,0.037,7700,2198,2394,1346,5938,1762,22.883116883116884
PYM-13004,2025-01-01,Pyme,Maipú,Puerto Montt,0.029,7700,2131,2394,1363,5888,1812,23.532467532467532
PYM-11118,2025-09-25,Pyme,Quilicura,Puerto Montt,0.007,7700,2093,2398,1410,5901,1799,23.363636363636363
PYM-12644,2025-06-11,Pyme,San Bernardo,Puerto Montt,0.023,7700,2182,2405,1298,5885,1815,23.571428571428569
PYM-12485,2025-07-26,Pyme,Providencia,Puerto Montt,0.04,7700,2088,2407,1362,5857,1843,23.935064935064933
PYM-10513,2025-01-20,Pyme,Maipú,Puerto Montt,0.034,7700,1960,2413,1359,5732,1968,25.558441558441558
PYM-11469,2025-09-06,Pyme,Lampa,Puerto Montt,0.029,7700,1900,2416,1329,5645,2055,26.688311688311689
PYM-10538,2025-10-13,Pyme,Lampa,Puerto Montt,0.022,7700,2131,2417,1286,5834,1866,24.233766233766232
PYM-10770,2025-01-28,Pyme,Pudahuel,Puerto Montt,0.015,7700,1989,2417,1330,5736,1964,25.506493506493506
PYM-13136,2025-12-03,Pyme,Pudahuel,Puerto Montt,0.047,7700,1985,2419,1401,5805,1895,24.61038961038961
PYM-12403,2025-10-17,Pyme,Santiago,Puerto Montt,0.017,7700,1868,2427,1354,5649,2051,26.636363636363637
PYM-12719,2025-04-06,Pyme,Santiago,Puerto Montt,0.015,7700,1868,2427,1385,5680,2020,26.233766233766232
PYM-10821,2025-03-05,Pyme,San Bernardo,Puerto Montt,0.006,7700,1829,2430,1337,5596,2104,27.324675324675322
PYM-13335,2025-04-21,Pyme,Santiago,Puerto Montt,0.042,7700,1889,2430,1344,5663,2037,26.454545454545453
PYM-13648,2025-10-18,Pyme,Maipú,Puerto Montt,0.007,7700,2104,2430,1342,5876,1824,23.688311688311689
PYM-10110,2025-06-02,Pyme,Santiago,Puerto Montt,0.022,7700,1826,2432,1355,5613,2087,27.1038961038961
PYM-11367,2025-10-06,Pyme,Lampa,Puerto Montt,0.015,7700,1930,2435,1305,5670,2030,26.36363636363636
PYM-11218,2025-06-29,Pyme,Lampa,Puerto Montt,0.049,7700,1881,2436,1416,5733,1967,25.545454545454543
PYM-11271,2025-01-30,Pyme,Pudahuel,Puerto Montt,0.027,7700,2074,2437,1368,5879,1821,23.649350649350652
PYM-11363,2025-07-01,Pyme,Quilicura,Puerto Montt,0.023,7700,1979,2439,1298,5716,1984,25.766233766233764
PYM-10759,2025-11-25,Pyme,Lampa,Puerto Montt,0.034,7700,2087,2442,1325,5854,1846,23.974025974025974
PYM-13503,2025-09-22,Pyme,San Bernardo,Puerto Montt,0.048,7700,2003,2444,1323,5770,1930,25.064935064935064
PYM-12398,2025-10-19,Pyme,Pudahuel,Puerto Montt,0.048,7700,2041,2450,1309,5800,1900,24.675324675324674
PYM-11283,2025-02-12,Pyme,Quilicura,Puerto Montt,0.023,7700,2034,2453,1294,5781,1919,24.922077922077925
PYM-11057,2025-08-11,Pyme,San Bernardo,Puerto Montt,0.017,7700,2003,2454,1381,5838,1862,24.181818181818183
PYM-13692,2025-07-08,Pyme,Providencia,Puerto Montt,0.01,7700,1915,2458,1388,5761,1939,25.181818181818183
PYM-13698,2025-12-15,Pyme,Pudahuel,Puerto Montt,0.044,7700,1914,2460,1397,5771,1929,25.051948051948052
PYM-12428,2025-04-30,Pyme,Providencia,Puerto Montt,0.042,7700,1865,2461,1393,5719,1981,25.727272727272727
PYM-11582,2025-12-13,Pyme,Santiago,Puerto Montt,0.039,7700,1897,2463,1410,5770,1930,25.064935064935064
PYM-10470,2025-05-09,Pyme,Providencia,Puerto Montt,0.025,7700,2014,2464,1330,5808,1892,24.571428571428573
PYM-10455,2025-05-30,Pyme,Quilicura,Puerto Montt,0.014,7700,2050,2468,1289,5807,1893,24.584415584415584
PYM-12017,2025-05-17,Pyme,Quilicura,Puerto Montt,0.041,7700,2023,2468,1402,5893,1807,23.467532467532468
PYM-11021,2025-06-14,Pyme,Quilicura,Puerto Montt,0.034,7700,1869,2469,1405,5743,1957,25.415584415584412
PYM-13626,2025-10-01,Pyme,Maipú,Puerto Montt,0.02,7700,1875,2470,1411,5756,1944,25.246753246753244
PYM-10972,2025-10-02,Pyme,Santiago,Puerto Montt,0.044,7700,2067,2477,1346,5890,1810,23.506493506493506
PYM-12194,2025-08-15,Pyme,Providencia,Puerto Montt,0.038,7700,1849,2479,1308,5636,2064,26.805194805194805
PYM-13831,2025-09-23,Pyme,Pudahuel,Puerto Montt,0.006,7700,2179,2479,1392,6050,1650,21.428571428571427
PYM-11085,2025-06-08,Pyme,Quilicura,Puerto Montt,0.023,7700,1939,2481,1299,5719,1981,25.727272727272727
PYM-10765,2025-11-29,Pyme,Lampa,Puerto Montt,0.035,7700,1839,2482,1367,5688,2012,26.129870129870131
PYM-11043,2025-09-14,Pyme,Pudahuel,Puerto Montt,0.047,7700,1913,2484,1368,5765,1935,25.129870129870131
PYM-11990,2025-09-03,Pyme,Quilicura,Puerto Montt,0.025,7700,1906,2486,1378,5770,1930,25.064935064935064
PYM-10784,2025-08-07,Pyme,San Bernardo,Puerto Montt,0.008,7700,2003,2488,1320,5811,1889,24.532467532467532
PYM-12992,2025-04-29,Pyme,Maipú,Puerto Montt,0.031,7700,1941,2491,1326,5758,1942,25.220779220779221
PYM-10869,2025-05-14,Pyme,Maipú,Puerto Montt,0.005,7700,2034,2498,1308,5840,1860,24.155844155844157
PYM-11165,2025-07-26,Pyme,Quilicura,Puerto Montt,0.027,7700,1860,2500,1390,5750,1950,25.324675324675322
PYM-12320,2025-07-16,Pyme,Providencia,Puerto Montt,0.009,7700,2038,2503,1287,5828,1872,24.311688311688311
PYM-12900,2025-12-20,Pyme,Santiago,Puerto Montt,0.019,7700,2157,2507,1347,6011,1689,21.935064935064936
PYM-13159,2025-03-28,Pyme,Providencia,Puerto Montt,0.049,7700,1837,2507,1321,5665,2035,26.428571428571431
PYM-13068,2025-04-15,Pyme,Providencia,Puerto Montt,0.008,7700,1883,2511,1389,5783,1917,24.896103896103895
PYM-10031,2025-04-22,Pyme,Maipú,Puerto Montt,0.049,7700,1864,2512,1375,5751,1949,25.311688311688314
PYM-10532,2025-09-03,Pyme,Pudahuel,Puerto Montt,0.032,7700,2187,2517,1301,6005,1695,22.012987012987011
PYM-12534,2025-05-27,Pyme,Pudahuel,Puerto Montt,0.045,7700,1868,2517,1330,5715,1985,25.779220779220779
PYM-11344,2025-04-26,Pyme,Providencia,Puerto Montt,0.042,7700,1951,2519,1389,5859,1841,23.90909090909091
PYM-12319,2025-06-25,Pyme,Maipú,Puerto Montt,0.01,7700,1817,2522,1356,5695,2005,26.038961038961041
PYM-12422,2025-05-19,Pyme,Lampa,Puerto Montt,0.016,7700,1906,2522,1302,5730,1970,25.584415584415581
PYM-12440,2025-02-13,Pyme,Maipú,Puerto Montt,0.046,7700,2100,2532,1325,5957,1743,22.636363636363637
PYM-12826,2025-08-17,Pyme,Pudahuel,Puerto Montt,0.045,7700,2176,2535,1327,6038,1662,21.584415584415584
PYM-13086,2025-09-04,Pyme,Santiago,Puerto Montt,0.04,7700,1953,2541,1306,5800,1900,24.675324675324674
PYM-13308,2025-11-05,Pyme,Pudahuel,Puerto Montt,0.031,7700,1978,2541,1395,5914,1786,23.194805194805195
PYM-12662,2025-05-19,Pyme,Lampa,Puerto Montt,0.025,7700,2031,2543,1366,5940,1760,22.857142857142858
PYM-12657,2025-04-21,Pyme,Santiago,Puerto Montt,0.006,7700,2096,2549,1408,6053,1647,21.38961038961039
PYM-12771,2025-12-21,Pyme,Santiago,Puerto Montt,0.013,7700,1935,2550,1396,5881,1819,23.623376623376625
PYM-11280,2025-10-02,Pyme,Quilicura,Puerto Montt,0.047,7700,2023,2551,1306,5880,1820,23.636363636363637
PYM-11870,2025-07-17,Pyme,Maipú,Puerto Montt,0.013,7700,2091,2561,1336,5988,1712,22.233766233766232
PYM-12936,2025-07-26,Pyme,Santiago,Puerto Montt,0.016,7700,2192,2561,1360,6113,1587,20.61038961038961
PYM-13615,2025-07-14,Pyme,Santiago,Puerto Montt,0.035,7700,2187,2561,1348,6096,1604,20.831168831168831
PYM-10501,2025-07-06,Pyme,Lampa,Puerto Montt,0.05,7700,1837,2562,1392,5791,1909,24.792207792207794
PYM-10916,2025-06-12,Pyme,Providencia,Puerto Montt,0.017,7700,1926,2572,1374,5872,1828,23.740259740259738
PYM-12818,2025-05-06,Pyme,Pudahuel,Puerto Montt,0.029,7700,2158,2573,1383,6114,1586,20.5974025974026
PYM-11358,2025-08-16,Pyme,Lampa,Puerto Montt,0.041,7700,1882,2582,1355,5819,1881,24.428571428571427
PYM-12995,2025-01-27,Pyme,Providencia,Puerto Montt,0.017,7700,2144,2584,1374,6102,1598,20.753246753246753
PYM-12859,2025-07-20,Pyme,Providencia,Puerto Montt,0.013,7700,1823,2588,1381,5792,1908,24.779220779220779
PYM-13479,2025-05-02,Pyme,Quilicura,Puerto Montt,0.046,7700,1912,2596,1293,5801,1899,24.662337662337663
PYM-12737,2025-10-30,Pyme,Quilicura,Puerto Montt,0.014,7700,1864,2598,1322,5784,1916,24.88311688311688
PYM-11541,2025-03-09,Pyme,Providencia,Puerto Montt,0.05,7700,1988,2601,1331,5920,1780,23.116883116883116
PYM-11621,2025-05-17,Pyme,San Bernardo,Puerto Montt,0.021,7700,2075,2601,1300,5976,1724,22.38961038961039
PYM-12065,2025-07-14,Pyme,Providencia,Puerto Montt,0.027,7700,1914,2602,1350,5866,1834,23.81818181818182
PYM-10347,2025-07-21,Pyme,Pudahuel,Puerto Montt,0.032,7700,2054,2603,1365,6022,1678,21.792207792207794
PYM-13194,2025-10-18,Pyme,Pudahuel,Puerto Montt,0.016,7700,2067,2603,1303,5973,1727,22.428571428571427
PYM-12470,2025-03-25,Pyme,San Bernardo,Puerto Montt,0.019,7700,2143,2604,1350,6097,1603,20.81818181818182
PYM-10407,2025-07-07,Pyme,Santiago,Puerto Montt,0.037,7700,2076,2607,1349,6032,1668,21.662337662337663
PYM-12628,2025-04-19,Pyme,San Bernardo,Puerto Montt,0.016,7700,2188,2610,1318,6116,1584,20.571428571428569
PYM-13737,2025-03-29,Pyme,Providencia,Puerto Montt,0.027,7700,1976,2610,1340,5926,1774,23.038961038961041
PYM-11072,2025-11-02,Pyme,Maipú,Puerto Montt,0.019,7700,1901,2620,1415,5936,1764,22.90909090909091
PYM-10313,2025-09-03,Pyme,Quilicura,Puerto Montt,0.041,7700,1927,2622,1348,5897,1803,23.415584415584416
PYM-12919,2025-03-07,Pyme,Lampa,Puerto Montt,0.02,7700,1809,2622,1378,5809,1891,24.558441558441558
PYM-10245,2025-06-03,Pyme,Providencia,Puerto Montt,0.012,7700,1998,2623,1397,6018,1682,21.844155844155843
PYM-12135,2025-06-06,Pyme,Lampa,Puerto Montt,0.007,7700,2155,2623,1294,6072,1628,21.142857142857142
PYM-10171,2025-01-07,Pyme,San Bernardo,Puerto Montt,0.044,7900,2151,2376,1393,5920,1980,25.063291139240505
PYM-12583,2025-11-09,Pyme,Maipú,Puerto Montt,0.005,7900,1801,2377,1333,5511,2389,30.240506329113927
PYM-10608,2025-05-03,Pyme,Quilicura,Puerto Montt,0.02,7900,2037,2379,1380,5796,2104,26.632911392405063
PYM-12955,2025-03-02,Pyme,Lampa,Puerto Montt,0.038,7900,1876,2381,1410,5667,2233,28.265822784810123
PYM-12271,2025-09-12,Pyme,Santiago,Puerto Montt,0.035,7900,2086,2383,1332,5801,2099,26.569620253164555
PYM-10891,2025-06-18,Pyme,Pudahuel,Puerto Montt,0.011,7900,1967,2386,1321,5674,2226,28.177215189873415
PYM-11442,2025-05-20,Pyme,Lampa,Puerto Montt,0.045,7900,2128,2386,1384,5898,2002,25.341772151898734
PYM-10776,2025-11-08,Pyme,Providencia,Puerto Montt,0.014,7900,1863,2390,1393,5646,2254,28.531645569620252
PYM-12088,2025-02-25,Pyme,Santiago,Puerto Montt,0.005,7900,1963,2417,1384,5764,2136,27.037974683544302
PYM-13206,2025-06-14,Pyme,Lampa,Puerto Montt,0.005,7900,1932,2418,1386,5736,2164,27.392405063291143
PYM-11845,2025-09-15,Pyme,Maipú,Puerto Montt,0.015,7900,2182,2425,1399,6006,1894,23.974683544303797
PYM-11659,2025-03-08,Pyme,Maipú,Puerto Montt,0.013,7900,2067,2432,1325,5824,2076,26.278481012658229
PYM-12431,2025-08-19,Pyme,Quilicura,Puerto Montt,0.031,7900,2091,2434,1328,5853,2047,25.911392405063292
PYM-11464,2025-03-19,Pyme,Maipú,Puerto Montt,0.022,7900,1973,2444,1399,5816,2084,26.379746835443036
PYM-13562,2025-01-29,Pyme,Santiago,Puerto Montt,0.025,7900,1805,2449,1416,5670,2230,28.227848101265824
PYM-11946,2025-03-27,Pyme,Santiago,Puerto Montt,0.048,7900,1972,2451,1331,5754,2146,27.164556962025316
PYM-13230,2025-09-25,Pyme,Lampa,Puerto Montt,0.033,7900,1816,2453,1411,5680,2220,28.101265822784811
PYM-10572,2025-02-14,Pyme,Pudahuel,Puerto Montt,0.047,7900,1951,2454,1321,5726,2174,27.518987341772149
PYM-11822,2025-01-12,Pyme,Santiago,Puerto Montt,0.046,7900,1901,2456,1355,5712,2188,27.696202531645568
PYM-13890,2025-04-05,Pyme,Lampa,Puerto Montt,0.01,7900,1831,2456,1343,5630,2270,28.73417721518987
PYM-11107,2025-03-10,Pyme,Quilicura,Puerto Montt,0.047,7900,1958,2459,1359,5776,2124,26.88607594936709
PYM-13783,2025-03-24,Pyme,Lampa,Puerto Montt,0.047,7900,2020,2459,1383,5862,2038,25.797468354430382
PYM-13302,2025-04-15,Pyme,Pudahuel,Puerto Montt,0.027,7900,1858,2466,1374,5698,2202,27.87341772151899
PYM-12670,2025-04-05,Pyme,Lampa,Puerto Montt,0.012,7900,1980,2471,1314,5765,2135,27.025316455696203
PYM-13166,2025-09-27,Pyme,Quilicura,Puerto Montt,0.009,7900,1893,2473,1355,5721,2179,27.582278481012658
PYM-10456,2025-10-28,Pyme,Providencia,Puerto Montt,0.029,7900,2183,2474,1395,6052,1848,23.39240506329114
PYM-12191,2025-08-13,Pyme,Maipú,Puerto Montt,0.019,7900,2037,2474,1395,5906,1994,25.240506329113927
PYM-12416,2025-12-04,Pyme,Maipú,Puerto Montt,0.022,7900,1901,2482,1290,5673,2227,28.189873417721518
PYM-12796,2025-08-29,Pyme,Lampa,Puerto Montt,0.039,7900,1813,2486,1374,5673,2227,28.189873417721518
PYM-13573,2025-04-22,Pyme,Pudahuel,Puerto Montt,0.031,7900,2168,2487,1308,5963,1937,24.518987341772153
PYM-10965,2025-01-26,Pyme,Lampa,Puerto Montt,0.044,7900,2155,2489,1364,6008,1892,23.949367088607595
PYM-12436,2025-09-27,Pyme,Pudahuel,Puerto Montt,0.019,7900,2120,2490,1290,5900,2000,25.316455696202532
PYM-12854,2025-10-17,Pyme,Lampa,Puerto Montt,0.006,7900,1943,2498,1291,5732,2168,27.443037974683541
PYM-11150,2025-11-12,Pyme,Lampa,Puerto Montt,0.027,7900,2140,2500,1374,6014,1886,23.87341772151899
PYM-13665,2025-03-20,Pyme,Pudahuel,Puerto Montt,0.017,7900,1978,2500,1318,5796,2104,26.632911392405063
